cod_muni|municipio|cod_prov|provincia|cod_ccaa|ccaa
14009|Belmez|14|Córdoba|01|Andalucía
14010|Benamejí|14|Córdoba|01|Andalucía
14011|Blázquez, Los|14|Córdoba|01|Andalucía
14012|Bujalance|14|Córdoba|01|Andalucía
14013|Cabra|14|Córdoba|01|Andalucía
14014|Cañete de las Torres|14|Córdoba|01|Andalucía
14015|Carcabuey|14|Córdoba|01|Andalucía
14016|Cardeña|14|Córdoba|01|Andalucía
14017|Carlota, La|14|Córdoba|01|Andalucía
14018|Carpio, El|14|Córdoba|01|Andalucía
14019|Castro del Río|14|Córdoba|01|Andalucía
14020|Conquista|14|Córdoba|01|Andalucía
14021|Córdoba|14|Córdoba|01|Andalucía
14022|Doña Mencía|14|Córdoba|01|Andalucía
14023|Dos Torres|14|Córdoba|01|Andalucía
14024|Encinas Reales|14|Córdoba|01|Andalucía
14025|Espejo|14|Córdoba|01|Andalucía
14026|Espiel|14|Córdoba|01|Andalucía
14027|Fernán-Núñez|14|Córdoba|01|Andalucía
14901|Fuente Carreteros|14|Córdoba|01|Andalucía
14028|Fuente la Lancha|14|Córdoba|01|Andalucía
14029|Fuente Obejuna|14|Córdoba|01|Andalucía
14030|Fuente Palmera|14|Córdoba|01|Andalucía
14031|Fuente-Tójar|14|Córdoba|01|Andalucía
14032|Granjuela, La|14|Córdoba|01|Andalucía
14033|Guadalcázar|14|Córdoba|01|Andalucía
14902|Guijarrosa, La|14|Córdoba|01|Andalucía
14034|Guijo, El|14|Córdoba|01|Andalucía
14035|Hinojosa del Duque|14|Córdoba|01|Andalucía
14036|Hornachuelos|14|Córdoba|01|Andalucía
14037|Iznájar|14|Córdoba|01|Andalucía
14038|Lucena|14|Córdoba|01|Andalucía
14039|Luque|14|Córdoba|01|Andalucía
14040|Montalbán de Córdoba|14|Córdoba|01|Andalucía
14041|Montemayor|14|Córdoba|01|Andalucía
14042|Montilla|14|Córdoba|01|Andalucía
14043|Montoro|14|Córdoba|01|Andalucía
14044|Monturque|14|Córdoba|01|Andalucía
14045|Moriles|14|Córdoba|01|Andalucía
14046|Nueva Carteya|14|Córdoba|01|Andalucía
14047|Obejo|14|Córdoba|01|Andalucía
14048|Palenciana|14|Córdoba|01|Andalucía
14049|Palma del Río|14|Córdoba|01|Andalucía
14050|Pedro Abad|14|Córdoba|01|Andalucía
14051|Pedroche|14|Córdoba|01|Andalucía
14052|Peñarroya-Pueblonuevo|14|Córdoba|01|Andalucía
14053|Posadas|14|Córdoba|01|Andalucía
14054|Pozoblanco|14|Córdoba|01|Andalucía
14055|Priego de Córdoba|14|Córdoba|01|Andalucía
14056|Puente Genil|14|Córdoba|01|Andalucía
14057|Rambla, La|14|Córdoba|01|Andalucía
14058|Rute|14|Córdoba|01|Andalucía
14059|San Sebastián de los Ballesteros|14|Córdoba|01|Andalucía
14061|Santa Eufemia|14|Córdoba|01|Andalucía
14060|Santaella|14|Córdoba|01|Andalucía
14062|Torrecampo|14|Córdoba|01|Andalucía
14063|Valenzuela|14|Córdoba|01|Andalucía
14064|Valsequillo|14|Córdoba|01|Andalucía
14065|Victoria, La|14|Córdoba|01|Andalucía
14066|Villa del Río|14|Córdoba|01|Andalucía
14067|Villafranca de Córdoba|14|Córdoba|01|Andalucía
14068|Villaharta|14|Córdoba|01|Andalucía
14069|Villanueva de Córdoba|14|Córdoba|01|Andalucía
14070|Villanueva del Duque|14|Córdoba|01|Andalucía
14071|Villanueva del Rey|14|Córdoba|01|Andalucía
14072|Villaralto|14|Córdoba|01|Andalucía
14073|Villaviciosa de Córdoba|14|Córdoba|01|Andalucía
14074|Viso, El|14|Córdoba|01|Andalucía
14075|Zuheros|14|Córdoba|01|Andalucía
15001|Abegondo|15|Coruña, A|12|Galicia
15002|Ames|15|Coruña, A|12|Galicia
15003|Aranga|15|Coruña, A|12|Galicia
15004|Ares|15|Coruña, A|12|Galicia
15005|Arteixo|15|Coruña, A|12|Galicia
15006|Arzúa|15|Coruña, A|12|Galicia
15007|Baña, A|15|Coruña, A|12|Galicia
15008|Bergondo|15|Coruña, A|12|Galicia
15009|Betanzos|15|Coruña, A|12|Galicia
15010|Boimorto|15|Coruña, A|12|Galicia
15011|Boiro|15|Coruña, A|12|Galicia
15012|Boqueixón|15|Coruña, A|12|Galicia
15013|Brión|15|Coruña, A|12|Galicia
15014|Cabana de Bergantiños|15|Coruña, A|12|Galicia
15015|Cabanas|15|Coruña, A|12|Galicia
15016|Camariñas|15|Coruña, A|12|Galicia
15017|Cambre|15|Coruña, A|12|Galicia
15018|Capela, A|15|Coruña, A|12|Galicia
15019|Carballo|15|Coruña, A|12|Galicia
15901|Cariño|15|Coruña, A|12|Galicia
15020|Carnota|15|Coruña, A|12|Galicia
15021|Carral|15|Coruña, A|12|Galicia
15022|Cedeira|15|Coruña, A|12|Galicia
15023|Cee|15|Coruña, A|12|Galicia
15024|Cerceda|15|Coruña, A|12|Galicia
15025|Cerdido|15|Coruña, A|12|Galicia
15027|Coirós|15|Coruña, A|12|Galicia
15028|Corcubión|15|Coruña, A|12|Galicia
15029|Coristanco|15|Coruña, A|12|Galicia
15030|Coruña, A|15|Coruña, A|12|Galicia
15031|Culleredo|15|Coruña, A|12|Galicia
15032|Curtis|15|Coruña, A|12|Galicia
15033|Dodro|15|Coruña, A|12|Galicia
15034|Dumbría|15|Coruña, A|12|Galicia
15035|Fene|15|Coruña, A|12|Galicia
15036|Ferrol|15|Coruña, A|12|Galicia
15037|Fisterra|15|Coruña, A|12|Galicia
15038|Frades|15|Coruña, A|12|Galicia
15039|Irixoa|15|Coruña, A|12|Galicia
15041|Laracha, A|15|Coruña, A|12|Galicia
15040|Laxe|15|Coruña, A|12|Galicia
15042|Lousame|15|Coruña, A|12|Galicia
15043|Malpica de Bergantiños|15|Coruña, A|12|Galicia
15044|Mañón|15|Coruña, A|12|Galicia
15045|Mazaricos|15|Coruña, A|12|Galicia
15046|Melide|15|Coruña, A|12|Galicia
15047|Mesía|15|Coruña, A|12|Galicia
15048|Miño|15|Coruña, A|12|Galicia
15049|Moeche|15|Coruña, A|12|Galicia
15050|Monfero|15|Coruña, A|12|Galicia
15051|Mugardos|15|Coruña, A|12|Galicia
15053|Muros|15|Coruña, A|12|Galicia
15052|Muxía|15|Coruña, A|12|Galicia
15054|Narón|15|Coruña, A|12|Galicia
15055|Neda|15|Coruña, A|12|Galicia
15056|Negreira|15|Coruña, A|12|Galicia
15057|Noia|15|Coruña, A|12|Galicia
15058|Oleiros|15|Coruña, A|12|Galicia
15059|Ordes|15|Coruña, A|12|Galicia
15060|Oroso|15|Coruña, A|12|Galicia
15061|Ortigueira|15|Coruña, A|12|Galicia
15062|Outes|15|Coruña, A|12|Galicia
15902|Oza-Cesuras|15|Coruña, A|12|Galicia
15064|Paderne|15|Coruña, A|12|Galicia
15065|Padrón|15|Coruña, A|12|Galicia
15066|Pino, O|15|Coruña, A|12|Galicia
15067|Pobra do Caramiñal, A|15|Coruña, A|12|Galicia
15068|Ponteceso|15|Coruña, A|12|Galicia
15069|Pontedeume|15|Coruña, A|12|Galicia
15070|Pontes de García Rodríguez, As|15|Coruña, A|12|Galicia
15071|Porto do Son|15|Coruña, A|12|Galicia
15072|Rianxo|15|Coruña, A|12|Galicia
15073|Ribeira|15|Coruña, A|12|Galicia
15074|Rois|15|Coruña, A|12|Galicia
15075|Sada|15|Coruña, A|12|Galicia
15076|San Sadurniño|15|Coruña, A|12|Galicia
15077|Santa Comba|15|Coruña, A|12|Galicia
15078|Santiago de Compostela|15|Coruña, A|12|Galicia
15079|Santiso|15|Coruña, A|12|Galicia
15080|Sobrado|15|Coruña, A|12|Galicia
15081|Somozas, As|15|Coruña, A|12|Galicia
15082|Teo|15|Coruña, A|12|Galicia
15083|Toques|15|Coruña, A|12|Galicia
15084|Tordoia|15|Coruña, A|12|Galicia
15085|Touro|15|Coruña, A|12|Galicia
15086|Trazo|15|Coruña, A|12|Galicia
15088|Val do Dubra|15|Coruña, A|12|Galicia
15087|Valdoviño|15|Coruña, A|12|Galicia
15089|Vedra|15|Coruña, A|12|Galicia
15091|Vilarmaior|15|Coruña, A|12|Galicia
15090|Vilasantar|15|Coruña, A|12|Galicia
15092|Vimianzo|15|Coruña, A|12|Galicia
15093|Zas|15|Coruña, A|12|Galicia
16001|Abia de la Obispalía|16|Cuenca|08|Castilla - La Mancha
16002|Acebrón, El|16|Cuenca|08|Castilla - La Mancha
16003|Alarcón|16|Cuenca|08|Castilla - La Mancha
16004|Albaladejo del Cuende|16|Cuenca|08|Castilla - La Mancha
16005|Albalate de las Nogueras|16|Cuenca|08|Castilla - La Mancha
16006|Albendea|16|Cuenca|08|Castilla - La Mancha
16007|Alberca de Záncara, La|16|Cuenca|08|Castilla - La Mancha
16008|Alcalá de la Vega|16|Cuenca|08|Castilla - La Mancha
16009|Alcantud|16|Cuenca|08|Castilla - La Mancha
16010|Alcázar del Rey|16|Cuenca|08|Castilla - La Mancha
16011|Alcohujate|16|Cuenca|08|Castilla - La Mancha
16012|Alconchel de la Estrella|16|Cuenca|08|Castilla - La Mancha
16013|Algarra|16|Cuenca|08|Castilla - La Mancha
16014|Aliaguilla|16|Cuenca|08|Castilla - La Mancha
16015|Almarcha, La|16|Cuenca|08|Castilla - La Mancha
16016|Almendros|16|Cuenca|08|Castilla - La Mancha
16017|Almodóvar del Pinar|16|Cuenca|08|Castilla - La Mancha
16018|Almonacid del Marquesado|16|Cuenca|08|Castilla - La Mancha
16019|Altarejos|16|Cuenca|08|Castilla - La Mancha
16020|Arandilla del Arroyo|16|Cuenca|08|Castilla - La Mancha
16905|Arcas|16|Cuenca|08|Castilla - La Mancha
16022|Arcos de la Sierra|16|Cuenca|08|Castilla - La Mancha
16024|Arguisuelas|16|Cuenca|08|Castilla - La Mancha
16025|Arrancacepas|16|Cuenca|08|Castilla - La Mancha
16026|Atalaya del Cañavate|16|Cuenca|08|Castilla - La Mancha
16027|Barajas de Melo|16|Cuenca|08|Castilla - La Mancha
16029|Barchín del Hoyo|16|Cuenca|08|Castilla - La Mancha
16030|Bascuñana de San Pedro|16|Cuenca|08|Castilla - La Mancha
16031|Beamud|16|Cuenca|08|Castilla - La Mancha
16032|Belinchón|16|Cuenca|08|Castilla - La Mancha
16033|Belmonte|16|Cuenca|08|Castilla - La Mancha
16034|Belmontejo|16|Cuenca|08|Castilla - La Mancha
16035|Beteta|16|Cuenca|08|Castilla - La Mancha
16036|Boniches|16|Cuenca|08|Castilla - La Mancha
16038|Buciegas|16|Cuenca|08|Castilla - La Mancha
16039|Buenache de Alarcón|16|Cuenca|08|Castilla - La Mancha
16040|Buenache de la Sierra|16|Cuenca|08|Castilla - La Mancha
16041|Buendía|16|Cuenca|08|Castilla - La Mancha
16042|Campillo de Altobuey|16|Cuenca|08|Castilla - La Mancha
16043|Campillos-Paravientos|16|Cuenca|08|Castilla - La Mancha
16044|Campillos-Sierra|16|Cuenca|08|Castilla - La Mancha
16901|Campos del Paraíso|16|Cuenca|08|Castilla - La Mancha
16045|Canalejas del Arroyo|16|Cuenca|08|Castilla - La Mancha
16046|Cañada del Hoyo|16|Cuenca|08|Castilla - La Mancha
16047|Cañada Juncosa|16|Cuenca|08|Castilla - La Mancha
16048|Cañamares|16|Cuenca|08|Castilla - La Mancha
16049|Cañavate, El|16|Cuenca|08|Castilla - La Mancha
16050|Cañaveras|16|Cuenca|08|Castilla - La Mancha
16051|Cañaveruelas|16|Cuenca|08|Castilla - La Mancha
16052|Cañete|16|Cuenca|08|Castilla - La Mancha
16053|Cañizares|16|Cuenca|08|Castilla - La Mancha
16055|Carboneras de Guadazaón|16|Cuenca|08|Castilla - La Mancha
16056|Cardenete|16|Cuenca|08|Castilla - La Mancha
16057|Carrascosa|16|Cuenca|08|Castilla - La Mancha
16058|Carrascosa de Haro|16|Cuenca|08|Castilla - La Mancha
16060|Casas de Benítez|16|Cuenca|08|Castilla - La Mancha
16061|Casas de Fernando Alonso|16|Cuenca|08|Castilla - La Mancha
16062|Casas de Garcimolina|16|Cuenca|08|Castilla - La Mancha
16063|Casas de Guijarro|16|Cuenca|08|Castilla - La Mancha
16064|Casas de Haro|16|Cuenca|08|Castilla - La Mancha
16065|Casas de los Pinos|16|Cuenca|08|Castilla - La Mancha
16066|Casasimarro|16|Cuenca|08|Castilla - La Mancha
16067|Castejón|16|Cuenca|08|Castilla - La Mancha
16068|Castillejo de Iniesta|16|Cuenca|08|Castilla - La Mancha
16070|Castillejo-Sierra|16|Cuenca|08|Castilla - La Mancha
16072|Castillo de Garcimuñoz|16|Cuenca|08|Castilla - La Mancha
16071|Castillo-Albaráñez|16|Cuenca|08|Castilla - La Mancha
16073|Cervera del Llano|16|Cuenca|08|Castilla - La Mancha
16023|Chillarón de Cuenca|16|Cuenca|08|Castilla - La Mancha
16081|Chumillas|16|Cuenca|08|Castilla - La Mancha
16074|Cierva, La|16|Cuenca|08|Castilla - La Mancha
16078|Cuenca|16|Cuenca|08|Castilla - La Mancha
16079|Cueva del Hierro|16|Cuenca|08|Castilla - La Mancha
16082|Enguídanos|16|Cuenca|08|Castilla - La Mancha
16083|Fresneda de Altarejos|16|Cuenca|08|Castilla - La Mancha
16084|Fresneda de la Sierra|16|Cuenca|08|Castilla - La Mancha
16085|Frontera, La|16|Cuenca|08|Castilla - La Mancha
16086|Fuente de Pedro Naharro|16|Cuenca|08|Castilla - La Mancha
16087|Fuentelespino de Haro|16|Cuenca|08|Castilla - La Mancha
16088|Fuentelespino de Moya|16|Cuenca|08|Castilla - La Mancha
16904|Fuentenava de Jábaga|16|Cuenca|08|Castilla - La Mancha
16089|Fuentes|16|Cuenca|08|Castilla - La Mancha
16091|Fuertescusa|16|Cuenca|08|Castilla - La Mancha
16092|Gabaldón|16|Cuenca|08|Castilla - La Mancha
16093|Garaballa|16|Cuenca|08|Castilla - La Mancha
16094|Gascueña|16|Cuenca|08|Castilla - La Mancha
16095|Graja de Campalbo|16|Cuenca|08|Castilla - La Mancha
16096|Graja de Iniesta|16|Cuenca|08|Castilla - La Mancha
16097|Henarejos|16|Cuenca|08|Castilla - La Mancha
16098|Herrumblar, El|16|Cuenca|08|Castilla - La Mancha
16099|Hinojosa, La|16|Cuenca|08|Castilla - La Mancha
16100|Hinojosos, Los|16|Cuenca|08|Castilla - La Mancha
16101|Hito, El|16|Cuenca|08|Castilla - La Mancha
16102|Honrubia|16|Cuenca|08|Castilla - La Mancha
16103|Hontanaya|16|Cuenca|08|Castilla - La Mancha
16104|Hontecillas|16|Cuenca|08|Castilla - La Mancha
16106|Horcajo de Santiago|16|Cuenca|08|Castilla - La Mancha
16107|Huélamo|16|Cuenca|08|Castilla - La Mancha
16108|Huelves|16|Cuenca|08|Castilla - La Mancha
16109|Huérguina|16|Cuenca|08|Castilla - La Mancha
16110|Huerta de la Obispalía|16|Cuenca|08|Castilla - La Mancha
16111|Huerta del Marquesado|16|Cuenca|08|Castilla - La Mancha
16112|Huete|16|Cuenca|08|Castilla - La Mancha
16113|Iniesta|16|Cuenca|08|Castilla - La Mancha
16115|Laguna del Marquesado|16|Cuenca|08|Castilla - La Mancha
16116|Lagunaseca|16|Cuenca|08|Castilla - La Mancha
16117|Landete|16|Cuenca|08|Castilla - La Mancha
16118|Ledaña|16|Cuenca|08|Castilla - La Mancha
16119|Leganiel|16|Cuenca|08|Castilla - La Mancha
16121|Majadas, Las|16|Cuenca|08|Castilla - La Mancha
16122|Mariana|16|Cuenca|08|Castilla - La Mancha
16123|Masegosa|16|Cuenca|08|Castilla - La Mancha
16124|Mesas, Las|16|Cuenca|08|Castilla - La Mancha
16125|Minglanilla|16|Cuenca|08|Castilla - La Mancha
16126|Mira|16|Cuenca|08|Castilla - La Mancha
16128|Monreal del Llano|16|Cuenca|08|Castilla - La Mancha
16129|Montalbanejo|16|Cuenca|08|Castilla - La Mancha
16130|Montalbo|16|Cuenca|08|Castilla - La Mancha
16131|Monteagudo de las Salinas|16|Cuenca|08|Castilla - La Mancha
16132|Mota de Altarejos|16|Cuenca|08|Castilla - La Mancha
16133|Mota del Cuervo|16|Cuenca|08|Castilla - La Mancha
16134|Motilla del Palancar|16|Cuenca|08|Castilla - La Mancha
16135|Moya|16|Cuenca|08|Castilla - La Mancha
16137|Narboneta|16|Cuenca|08|Castilla - La Mancha
16139|Olivares de Júcar|16|Cuenca|08|Castilla - La Mancha
16140|Olmeda de la Cuesta|16|Cuenca|08|Castilla - La Mancha
16141|Olmeda del Rey|16|Cuenca|08|Castilla - La Mancha
16142|Olmedilla de Alarcón|16|Cuenca|08|Castilla - La Mancha
16143|Olmedilla de Eliz|16|Cuenca|08|Castilla - La Mancha
16145|Osa de la Vega|16|Cuenca|08|Castilla - La Mancha
16146|Pajarón|16|Cuenca|08|Castilla - La Mancha
16147|Pajaroncillo|16|Cuenca|08|Castilla - La Mancha
16148|Palomares del Campo|16|Cuenca|08|Castilla - La Mancha
16149|Palomera|16|Cuenca|08|Castilla - La Mancha
16150|Paracuellos|16|Cuenca|08|Castilla - La Mancha
16151|Paredes|16|Cuenca|08|Castilla - La Mancha
16152|Parra de las Vegas, La|16|Cuenca|08|Castilla - La Mancha
16153|Pedernoso, El|16|Cuenca|08|Castilla - La Mancha
16154|Pedroñeras, Las|16|Cuenca|08|Castilla - La Mancha
16155|Peral, El|16|Cuenca|08|Castilla - La Mancha
16156|Peraleja, La|16|Cuenca|08|Castilla - La Mancha
16157|Pesquera, La|16|Cuenca|08|Castilla - La Mancha
16158|Picazo, El|16|Cuenca|08|Castilla - La Mancha
16159|Pinarejo|16|Cuenca|08|Castilla - La Mancha
16160|Pineda de Gigüela|16|Cuenca|08|Castilla - La Mancha
16161|Piqueras del Castillo|16|Cuenca|08|Castilla - La Mancha
16162|Portalrubio de Guadamejud|16|Cuenca|08|Castilla - La Mancha
16163|Portilla|16|Cuenca|08|Castilla - La Mancha
16165|Poyatos|16|Cuenca|08|Castilla - La Mancha
16166|Pozoamargo|16|Cuenca|08|Castilla - La Mancha
16908|Pozorrubielos de la Mancha|16|Cuenca|08|Castilla - La Mancha
16167|Pozorrubio de Santiago|16|Cuenca|08|Castilla - La Mancha
16169|Pozuelo, El|16|Cuenca|08|Castilla - La Mancha
16170|Priego|16|Cuenca|08|Castilla - La Mancha
16171|Provencio, El|16|Cuenca|08|Castilla - La Mancha
16172|Puebla de Almenara|16|Cuenca|08|Castilla - La Mancha
16174|Puebla del Salvador|16|Cuenca|08|Castilla - La Mancha
16175|Quintanar del Rey|16|Cuenca|08|Castilla - La Mancha
16176|Rada de Haro|16|Cuenca|08|Castilla - La Mancha
16177|Reíllo|16|Cuenca|08|Castilla - La Mancha
16181|Rozalén del Monte|16|Cuenca|08|Castilla - La Mancha
16185|Saceda-Trasierra|16|Cuenca|08|Castilla - La Mancha
16186|Saelices|16|Cuenca|08|Castilla - La Mancha
16187|Salinas del Manzano|16|Cuenca|08|Castilla - La Mancha
16188|Salmeroncillos|16|Cuenca|08|Castilla - La Mancha
16189|Salvacañete|16|Cuenca|08|Castilla - La Mancha
16190|San Clemente|16|Cuenca|08|Castilla - La Mancha
16191|San Lorenzo de la Parrilla|16|Cuenca|08|Castilla - La Mancha
16192|San Martín de Boniches|16|Cuenca|08|Castilla - La Mancha
16193|San Pedro Palmiches|16|Cuenca|08|Castilla - La Mancha
16194|Santa Cruz de Moya|16|Cuenca|08|Castilla - La Mancha
16196|Santa María de los Llanos|16|Cuenca|08|Castilla - La Mancha
16195|Santa María del Campo Rus|16|Cuenca|08|Castilla - La Mancha
16197|Santa María del Val|16|Cuenca|08|Castilla - La Mancha
16198|Sisante|16|Cuenca|08|Castilla - La Mancha
16199|Solera de Gabaldón|16|Cuenca|08|Castilla - La Mancha
16909|Sotorribas|16|Cuenca|08|Castilla - La Mancha
16202|Talayuelas|16|Cuenca|08|Castilla - La Mancha
16203|Tarancón|16|Cuenca|08|Castilla - La Mancha
16204|Tébar|16|Cuenca|08|Castilla - La Mancha
16205|Tejadillos|16|Cuenca|08|Castilla - La Mancha
16206|Tinajas|16|Cuenca|08|Castilla - La Mancha
16209|Torralba|16|Cuenca|08|Castilla - La Mancha
16211|Torrejoncillo del Rey|16|Cuenca|08|Castilla - La Mancha
16212|Torrubia del Campo|16|Cuenca|08|Castilla - La Mancha
16213|Torrubia del Castillo|16|Cuenca|08|Castilla - La Mancha
16215|Tragacete|16|Cuenca|08|Castilla - La Mancha
16216|Tresjuncos|16|Cuenca|08|Castilla - La Mancha
16217|Tribaldos|16|Cuenca|08|Castilla - La Mancha
16218|Uclés|16|Cuenca|08|Castilla - La Mancha
16219|Uña|16|Cuenca|08|Castilla - La Mancha
16906|Valdecolmenas, Los|16|Cuenca|08|Castilla - La Mancha
16224|Valdemeca|16|Cuenca|08|Castilla - La Mancha
16225|Valdemorillo de la Sierra|16|Cuenca|08|Castilla - La Mancha
16227|Valdemoro-Sierra|16|Cuenca|08|Castilla - La Mancha
16228|Valdeolivas|16|Cuenca|08|Castilla - La Mancha
16902|Valdetórtola|16|Cuenca|08|Castilla - La Mancha
16903|Valeras, Las|16|Cuenca|08|Castilla - La Mancha
16231|Valhermoso de la Fuente|16|Cuenca|08|Castilla - La Mancha
16173|Valle de Altomira, El|16|Cuenca|08|Castilla - La Mancha
16234|Valsalobre|16|Cuenca|08|Castilla - La Mancha
16236|Valverde de Júcar|16|Cuenca|08|Castilla - La Mancha
16237|Valverdejo|16|Cuenca|08|Castilla - La Mancha
16238|Vara de Rey|16|Cuenca|08|Castilla - La Mancha
16239|Vega del Codorno|16|Cuenca|08|Castilla - La Mancha
16240|Vellisca|16|Cuenca|08|Castilla - La Mancha
16242|Villaconejos de Trabaque|16|Cuenca|08|Castilla - La Mancha
16243|Villaescusa de Haro|16|Cuenca|08|Castilla - La Mancha
16244|Villagarcía del Llano|16|Cuenca|08|Castilla - La Mancha
16245|Villalba de la Sierra|16|Cuenca|08|Castilla - La Mancha
16246|Villalba del Rey|16|Cuenca|08|Castilla - La Mancha
16247|Villalgordo del Marquesado|16|Cuenca|08|Castilla - La Mancha
16248|Villalpardo|16|Cuenca|08|Castilla - La Mancha
16249|Villamayor de Santiago|16|Cuenca|08|Castilla - La Mancha
16250|Villanueva de Guadamejud|16|Cuenca|08|Castilla - La Mancha
16251|Villanueva de la Jara|16|Cuenca|08|Castilla - La Mancha
16253|Villar de Cañas|16|Cuenca|08|Castilla - La Mancha
16254|Villar de Domingo García|16|Cuenca|08|Castilla - La Mancha
16255|Villar de la Encina|16|Cuenca|08|Castilla - La Mancha
16263|Villar de Olalla|16|Cuenca|08|Castilla - La Mancha
16258|Villar del Humo|16|Cuenca|08|Castilla - La Mancha
16259|Villar del Infantado|16|Cuenca|08|Castilla - La Mancha
16910|Villar y Velasco|16|Cuenca|08|Castilla - La Mancha
16264|Villarejo de Fuentes|16|Cuenca|08|Castilla - La Mancha
16265|Villarejo de la Peñuela|16|Cuenca|08|Castilla - La Mancha
16266|Villarejo-Periesteban|16|Cuenca|08|Castilla - La Mancha
16269|Villares del Saz|16|Cuenca|08|Castilla - La Mancha
16270|Villarrubio|16|Cuenca|08|Castilla - La Mancha
16271|Villarta|16|Cuenca|08|Castilla - La Mancha
16272|Villas de la Ventosa|16|Cuenca|08|Castilla - La Mancha
16273|Villaverde y Pasaconsol|16|Cuenca|08|Castilla - La Mancha
16274|Víllora|16|Cuenca|08|Castilla - La Mancha
16275|Vindel|16|Cuenca|08|Castilla - La Mancha
16276|Yémeda|16|Cuenca|08|Castilla - La Mancha
16277|Zafra de Záncara|16|Cuenca|08|Castilla - La Mancha
16278|Zafrilla|16|Cuenca|08|Castilla - La Mancha
16279|Zarza de Tajo|16|Cuenca|08|Castilla - La Mancha
16280|Zarzuela|16|Cuenca|08|Castilla - La Mancha
17001|Agullana|17|Girona|09|Cataluña
17002|Aiguaviva|17|Girona|09|Cataluña
17003|Albanyà|17|Girona|09|Cataluña
17004|Albons|17|Girona|09|Cataluña
17006|Alp|17|Girona|09|Cataluña
